grp;grp2;aphgrp;perfgrp;subj;contr;contrnum;sent;item;acc;rt;cleanRT;senttype;corr;N;PerCorr;chance
LCVA;above;Fluent;normal;54065;SOREFSO;3;SOREF;8;1;75;75;expt;12;17;70,58823529;above
LCVA;above;Fluent;normal;54065;SOREFSO;3;SOREF;9;1;708;708;expt;12;17;70,58823529;above
LCVA;above;Fluent;normal;54065;SOREFSO;3;SOREF;10;1;355;355;expt;12;17;70,58823529;above
LCVA;above;Fluent;normal;54065;SOREFSO;3;SOREF;11;.;1101;.;expt;12;17;70,58823529;above
LCVA;above;Fluent;normal;54065;SOREFSO;3;SOREF;12;1;343;343;expt;12;17;70,58823529;above
LCVA;above;Fluent;normal;54065;SOREFSO;3;SOREF;13;0;564;564;expt;12;17;70,58823529;above
LCVA;above;Fluent;normal;54065;SOREFSO;3;SOREF;14;1;196;196;expt;12;17;70,58823529;above
LCVA;above;Fluent;normal;54065;SOREFSO;3;SOREF;15;0;95;95;expt;12;17;70,58823529;above
LCVA;above;Fluent;normal;54065;SOREFSO;3;SOREF;16;0;263;263;expt;12;17;70,58823529;above
LCVA;above;Fluent;normal;54065;SOREFSO;3;SOREF;17;1;19;19;expt;12;17;70,58823529;above
LCVA;above;Fluent;normal;54065;SOREFSO;3;SOREF;18;1;1356;1356;expt;12;17;70,58823529;above
LCVA;above;Fluent;normal;54065;SOREFSO;3;SOREF;19;1;765;765;expt;12;17;70,58823529;above
LCVA;above;Fluent;normal;54065;SOREFSO;3;SOREF;20;.;1189;.;expt;12;17;70,58823529;above
LCVA;above;Fluent;normal;54065;SOREFSSREF;1;SOREF;1;.;899;.;expt;12;17;70,58823529;above
LCVA;above;Fluent;normal;54065;SOREFSSREF;1;SOREF;2;0;527;527;expt;12;17;70,58823529;above
LCVA;above;Fluent;normal;54065;SOREFSSREF;1;SOREF;3;1;1124;1124;expt;12;17;70,58823529;above
LCVA;above;Fluent;normal;54065;SOREFSSREF;1;SOREF;4;1;235;235;expt;12;17;70,58823529;above
LCVA;above;Fluent;normal;54065;SOREFSSREF;1;SOREF;5;1;46;46;expt;12;17;70,58823529;above
LCVA;above;Fluent;normal;54065;SOREFSSREF;1;SOREF;6;0;110;110;expt;12;17;70,58823529;above
LCVA;above;Fluent;normal;54065;SOREFSSREF;1;SOREF;7;1;67;67;expt;12;17;70,58823529;above
LCVA;above;Fluent;normal;54065;SOREFSSREF;1;SOREF;8;1;75;75;expt;12;17;70,58823529;above
LCVA;above;Fluent;normal;54065;SOREFSSREF;1;SOREF;9;1;708;708;expt;12;17;70,58823529;above
LCVA;above;Fluent;normal;54065;SOREFSSREF;1;SOREF;10;1;355;355;expt;12;17;70,58823529;above
LCVA;above;Fluent;normal;54065;SOREFSSREF;1;SOREF;11;.;1101;.;expt;12;17;70,58823529;above
LCVA;above;Fluent;normal;54065;SOREFSSREF;1;SOREF;12;1;343;343;expt;12;17;70,58823529;above
LCVA;above;Fluent;normal;54065;SOREFSSREF;1;SOREF;13;0;564;564;expt;12;17;70,58823529;above
LCVA;above;Fluent;normal;54065;SOREFSSREF;1;SOREF;14;1;196;196;expt;12;17;70,58823529;above
LCVA;above;Fluent;normal;54065;SOREFSSREF;1;SOREF;15;0;95;95;expt;12;17;70,58823529;above
LCVA;above;Fluent;normal;54065;SOREFSSREF;1;SOREF;16;0;263;263;expt;12;17;70,58823529;above
LCVA;above;Fluent;normal;54065;SOREFSSREF;1;SOREF;17;1;19;19;expt;12;17;70,58823529;above
LCVA;above;Fluent;normal;54065;SOREFSSREF;1;SOREF;18;1;1356;1356;expt;12;17;70,58823529;above
LCVA;above;Fluent;normal;54065;SOREFSSREF;1;SOREF;19;1;765;765;expt;12;17;70,58823529;above
LCVA;above;Fluent;normal;54065;SOREFSSREF;1;SOREF;20;.;1189;.;expt;12;17;70,58823529;above
LCVA;above;Fluent;below;54065;SOREFSSREF;1;SSREF;1;.;531;.;base;10;14;71,42857143;above
LCVA;above;Fluent;below;54065;SOREFSSREF;1;SSREF;2;0;311;311;base;10;14;71,42857143;above
LCVA;above;Fluent;below;54065;SOREFSSREF;1;SSREF;3;.;958;.;base;10;14;71,42857143;above
LCVA;above;Fluent;below;54065;SOREFSSREF;1;SSREF;4;1;318;318;base;10;14;71,42857143;above
LCVA;above;Fluent;below;54065;SOREFSSREF;1;SSREF;5;.;739;.;base;10;14;71,42857143;above
LCVA;above;Fluent;below;54065;SOREFSSREF;1;SSREF;6;.;1131;.;base;10;14;71,42857143;above
LCVA;above;Fluent;below;54065;SOREFSSREF;1;SSREF;7;.;933;.;base;10;14;71,42857143;above
LCVA;above;Fluent;below;54065;SOREFSSREF;1;SSREF;8;1;328;328;base;10;14;71,42857143;above
LCVA;above;Fluent;below;54065;SOREFSSREF;1;SSREF;9;1;48;48;base;10;14;71,42857143;above
LCVA;above;Fluent;below;54065;SOREFSSREF;1;SSREF;10;1;3;3;base;10;14;71,42857143;above
LCVA;above;Fluent;below;54065;SOREFSSREF;1;SSREF;11;.;1011;.;base;10;14;71,42857143;above
LCVA;above;Fluent;below;54065;SOREFSSREF;1;SSREF;12;0;206;206;base;10;14;71,42857143;above
LCVA;above;Fluent;below;54065;SOREFSSREF;1;SSREF;13;1;828;828;base;10;14;71,42857143;above
LCVA;above;Fluent;below;54065;SOREFSSREF;1;SSREF;14;1;229;229;base;10;14;71,42857143;above
LCVA;above;Fluent;below;54065;SOREFSSREF;1;SSREF;15;1;442;442;base;10;14;71,42857143;above
LCVA;above;Fluent;below;54065;SOREFSSREF;1;SSREF;16;0;671;671;base;10;14;71,42857143;above
LCVA;above;Fluent;below;54065;SOREFSSREF;1;SSREF;17;1;879;879;base;10;14;71,42857143;above
LCVA;above;Fluent;below;54065;SOREFSSREF;1;SSREF;18;1;286;286;base;10;14;71,42857143;above
LCVA;above;Fluent;below;54065;SOREFSSREF;1;SSREF;19;0;13;13;base;10;14;71,42857143;above
LCVA;above;Fluent;below;54065;SOREFSSREF;1;SSREF;20;1;2177;2177;base;10;14;71,42857143;above
LCVA;at;Fluent;below;54065;SOSS;1;SO;1;.;1687;.;expt;12;19;63,15789474;at
LCVA;at;Fluent;below;54065;SOSS;1;SO;2;1;240;240;expt;12;19;63,15789474;at
LCVA;at;Fluent;below;54065;SOSS;1;SO;3;1;49;49;expt;12;19;63,15789474;at
LCVA;at;Fluent;below;54065;SOSS;1;SO;4;0;585;585;expt;12;19;63,15789474;at
LCVA;at;Fluent;below;54065;SOSS;1;SO;5;0;481;481;expt;12;19;63,15789474;at
LCVA;at;Fluent;below;54065;SOSS;1;SO;6;0;688;688;expt;12;19;63,15789474;at
LCVA;at;Fluent;below;54065;SOSS;1;SO;7;0;127;127;expt;12;19;63,15789474;at
LCVA;at;Fluent;below;54065;SOSS;1;SO;8;0;616;616;expt;12;19;63,15789474;at
LCVA;at;Fluent;below;54065;SOSS;1;SO;9;1;38;38;expt;12;19;63,15789474;at
LCVA;at;Fluent;below;54065;SOSS;1;SO;10;0;13;13;expt;12;19;63,15789474;at
LCVA;at;Fluent;below;54065;SOSS;1;SO;11;1;683;683;expt;12;19;63,15789474;at
LCVA;at;Fluent;below;54065;SOSS;1;SO;12;1;288;288;expt;12;19;63,15789474;at
LCVA;at;Fluent;below;54065;SOSS;1;SO;13;1;327;327;expt;12;19;63,15789474;at
LCVA;at;Fluent;below;54065;SOSS;1;SO;14;1;45;45;expt;12;19;63,15789474;at
LCVA;at;Fluent;below;54065;SOSS;1;SO;15;1;316;316;expt;12;19;63,15789474;at
LCVA;at;Fluent;below;54065;SOSS;1;SO;16;1;1314;1314;expt;12;19;63,15789474;at
LCVA;at;Fluent;below;54065;SOSS;1;SO;17;1;1222;1222;expt;12;19;63,15789474;at
LCVA;at;Fluent;below;54065;SOSS;1;SO;18;1;372;372;expt;12;19;63,15789474;at
LCVA;at;Fluent;below;54065;SOSS;1;SO;19;1;452;452;expt;12;19;63,15789474;at
LCVA;at;Fluent;below;54065;SOSS;1;SO;20;0;98;98;expt;12;19;63,15789474;at
LCVA;at;Fluent;normal;54065;SOSS;1;SS;1;1;264;264;base;16;16;100;above
LCVA;at;Fluent;normal;54065;SOSS;1;SS;2;1;879;879;base;16;16;100;above
LCVA;at;Fluent;normal;54065;SOSS;1;SS;3;1;371;371;base;16;16;100;above
LCVA;at;Fluent;normal;54065;SOSS;1;SS;4;1;258;258;base;16;16;100;above
LCVA;at;Fluent;normal;54065;SOSS;1;SS;5;1;740;740;base;16;16;100;above
LCVA;at;Fluent;normal;54065;SOSS;1;SS;6;1;665;665;base;16;16;100;above
LCVA;at;Fluent;normal;54065;SOSS;1;SS;7;1;328;328;base;16;16;100;above
LCVA;at;Fluent;normal;54065;SOSS;1;SS;8;1;419;419;base;16;16;100;above
LCVA;at;Fluent;normal;54065;SOSS;1;SS;9;.;784;.;base;16;16;100;above
LCVA;at;Fluent;normal;54065;SOSS;1;SS;10;1;59;59;base;16;16;100;above
LCVA;at;Fluent;normal;54065;SOSS;1;SS;11;1;1044;1044;base;16;16;100;above
LCVA;at;Fluent;normal;54065;SOSS;1;SS;12;1;615;615;base;16;16;100;above
LCVA;at;Fluent;normal;54065;SOSS;1;SS;13;.;991;.;base;16;16;100;above
LCVA;at;Fluent;normal;54065;SOSS;1;SS;14;1;3839;3839;base;16;16;100;above
LCVA;at;Fluent;normal;54065;SOSS;1;SS;15;1;804;804;base;16;16;100;above
LCVA;at;Fluent;normal;54065;SOSS;1;SS;16;1;417;417;base;16;16;100;above
LCVA;at;Fluent;normal;54065;SOSS;1;SS;17;.;788;.;base;16;16;100;above
LCVA;at;Fluent;normal;54065;SOSS;1;SS;18;1;459;459;base;16;16;100;above
LCVA;at;Fluent;normal;54065;SOSS;1;SS;19;.;1090;.;base;16;16;100;above
LCVA;at;Fluent;normal;54065;SOSS;1;SS;20;1;3208;3208;base;16;16;100;above
LCVA;above;Fluent;normal;54065;SSPROSS;2;SS;1;1;264;264;base;16;16;100;above
LCVA;above;Fluent;normal;54065;SSPROSS;2;SS;2;1;879;879;base;16;16;100;above
LCVA;above;Fluent;normal;54065;SSPROSS;2;SS;3;1;371;371;base;16;16;100;above
LCVA;above;Fluent;normal;54065;SSPROSS;2;SS;4;1;258;258;base;16;16;100;above
LCVA;above;Fluent;normal;54065;SSPROSS;2;SS;5;1;740;740;base;16;16;100;above
LCVA;above;Fluent;normal;54065;SSPROSS;2;SS;6;1;665;665;base;16;16;100;above
LCVA;above;Fluent;normal;54065;SSPROSS;2;SS;7;1;328;328;base;16;16;100;above
LCVA;above;Fluent;normal;54065;SSPROSS;2;SS;8;1;419;419;base;16;16;100;above
LCVA;above;Fluent;normal;54065;SSPROSS;2;SS;9;.;784;.;base;16;16;100;above
LCVA;above;Fluent;normal;54065;SSPROSS;2;SS;10;1;59;59;base;16;16;100;above
LCVA;above;Fluent;normal;54065;SSPROSS;2;SS;11;1;1044;1044;base;16;16;100;above
LCVA;above;Fluent;normal;54065;SSPROSS;2;SS;12;1;615;615;base;16;16;100;above
LCVA;above;Fluent;normal;54065;SSPROSS;2;SS;13;.;991;.;base;16;16;100;above
LCVA;above;Fluent;normal;54065;SSPROSS;2;SS;14;1;3839;3839;base;16;16;100;above
LCVA;above;Fluent;normal;54065;SSPROSS;2;SS;15;1;804;804;base;16;16;100;above
LCVA;above;Fluent;normal;54065;SSPROSS;2;SS;16;1;417;417;base;16;16;100;above
LCVA;above;Fluent;normal;54065;SSPROSS;2;SS;17;.;788;.;base;16;16;100;above
LCVA;above;Fluent;normal;54065;SSPROSS;2;SS;18;1;459;459;base;16;16;100;above
LCVA;above;Fluent;normal;54065;SSPROSS;2;SS;19;.;1090;.;base;16;16;100;above
LCVA;above;Fluent;normal;54065;SSPROSS;2;SS;20;1;3208;3208;base;16;16;100;above
LCVA;above;Fluent;normal;54065;SSPROSS;2;SSPRO;1;1;486;486;expt;18;20;90;above
LCVA;above;Fluent;normal;54065;SSPROSS;2;SSPRO;2;1;434;434;expt;18;20;90;above
LCVA;above;Fluent;normal;54065;SSPROSS;2;SSPRO;3;1;319;319;expt;18;20;90;above
LCVA;above;Fluent;normal;54065;SSPROSS;2;SSPRO;4;1;486;486;expt;18;20;90;above
LCVA;above;Fluent;normal;54065;SSPROSS;2;SSPRO;5;1;993;993;expt;18;20;90;above
LCVA;above;Fluent;normal;54065;SSPROSS;2;SSPRO;6;1;4127;4127;expt;18;20;90;above
LCVA;above;Fluent;normal;54065;SSPROSS;2;SSPRO;7;1;816;816;expt;18;20;90;above
LCVA;above;Fluent;normal;54065;SSPROSS;2;SSPRO;8;1;496;496;expt;18;20;90;above
LCVA;above;Fluent;normal;54065;SSPROSS;2;SSPRO;9;1;280;280;expt;18;20;90;above
LCVA;above;Fluent;normal;54065;SSPROSS;2;SSPRO;10;1;2422;2422;expt;18;20;90;above
LCVA;above;Fluent;normal;54065;SSPROSS;2;SSPRO;11;1;806;806;expt;18;20;90;above
LCVA;above;Fluent;normal;54065;SSPROSS;2;SSPRO;12;1;4029;4029;expt;18;20;90;above
LCVA;above;Fluent;normal;54065;SSPROSS;2;SSPRO;13;1;393;393;expt;18;20;90;above
LCVA;above;Fluent;normal;54065;SSPROSS;2;SSPRO;14;1;1168;1168;expt;18;20;90;above
LCVA;above;Fluent;normal;54065;SSPROSS;2;SSPRO;15;0;167;167;expt;18;20;90;above
LCVA;above;Fluent;normal;54065;SSPROSS;2;SSPRO;16;1;540;540;expt;18;20;90;above
LCVA;above;Fluent;normal;54065;SSPROSS;2;SSPRO;17;0;15;15;expt;18;20;90;above
LCVA;above;Fluent;normal;54065;SSPROSS;2;SSPRO;18;1;1888;1888;expt;18;20;90;above
LCVA;above;Fluent;normal;54065;SSPROSS;2;SSPRO;19;1;2316;2316;expt;18;20;90;above
LCVA;above;Fluent;normal;54065;SSPROSS;2;SSPRO;20;1;745;745;expt;18;20;90;above
LCVA;above;Fluent;normal;54065;SSREFSS;3;SS;1;1;264;264;base;16;16;100;above
LCVA;above;Fluent;normal;54065;SSREFSS;3;SS;2;1;879;879;base;16;16;100;above
LCVA;above;Fluent;normal;54065;SSREFSS;3;SS;3;1;371;371;base;16;16;100;above
LCVA;above;Fluent;normal;54065;SSREFSS;3;SS;4;1;258;258;base;16;16;100;above
LCVA;above;Fluent;normal;54065;SSREFSS;3;SS;5;1;740;740;base;16;16;100;above
LCVA;above;Fluent;normal;54065;SSREFSS;3;SS;6;1;665;665;base;16;16;100;above
LCVA;above;Fluent;normal;54065;SSREFSS;3;SS;7;1;328;328;base;16;16;100;above
LCVA;above;Fluent;normal;54065;SSREFSS;3;SS;8;1;419;419;base;16;16;100;above
LCVA;above;Fluent;normal;54065;SSREFSS;3;SS;9;.;784;.;base;16;16;100;above
LCVA;above;Fluent;normal;54065;SSREFSS;3;SS;10;1;59;59;base;16;16;100;above
LCVA;above;Fluent;normal;54065;SSREFSS;3;SS;11;1;1044;1044;base;16;16;100;above
LCVA;above;Fluent;normal;54065;SSREFSS;3;SS;12;1;615;615;base;16;16;100;above
LCVA;above;Fluent;normal;54065;SSREFSS;3;SS;13;.;991;.;base;16;16;100;above
LCVA;above;Fluent;normal;54065;SSREFSS;3;SS;14;1;3839;3839;base;16;16;100;above
LCVA;above;Fluent;normal;54065;SSREFSS;3;SS;15;1;804;804;base;16;16;100;above
LCVA;above;Fluent;normal;54065;SSREFSS;3;SS;16;1;417;417;base;16;16;100;above
LCVA;above;Fluent;normal;54065;SSREFSS;3;SS;17;.;788;.;base;16;16;100;above
LCVA;above;Fluent;normal;54065;SSREFSS;3;SS;18;1;459;459;base;16;16;100;above
LCVA;above;Fluent;normal;54065;SSREFSS;3;SS;19;.;1090;.;base;16;16;100;above
LCVA;above;Fluent;normal;54065;SSREFSS;3;SS;20;1;3208;3208;base;16;16;100;above
LCVA;above;Fluent;below;54065;SSREFSS;3;SSREF;1;.;531;.;expt;10;14;71,42857143;above
LCVA;above;Fluent;below;54065;SSREFSS;3;SSREF;2;0;311;311;expt;10;14;71,42857143;above
LCVA;above;Fluent;below;54065;SSREFSS;3;SSREF;3;.;958;.;expt;10;14;71,42857143;above
LCVA;above;Fluent;below;54065;SSREFSS;3;SSREF;4;1;318;318;expt;10;14;71,42857143;above
LCVA;above;Fluent;below;54065;SSREFSS;3;SSREF;5;.;739;.;expt;10;14;71,42857143;above
LCVA;above;Fluent;below;54065;SSREFSS;3;SSREF;6;.;1131;.;expt;10;14;71,42857143;above
LCVA;above;Fluent;below;54065;SSREFSS;3;SSREF;7;.;933;.;expt;10;14;71,42857143;above
LCVA;above;Fluent;below;54065;SSREFSS;3;SSREF;8;1;328;328;expt;10;14;71,42857143;above
LCVA;above;Fluent;below;54065;SSREFSS;3;SSREF;9;1;48;48;expt;10;14;71,42857143;above
LCVA;above;Fluent;below;54065;SSREFSS;3;SSREF;10;1;3;3;expt;10;14;71,42857143;above
LCVA;above;Fluent;below;54065;SSREFSS;3;SSREF;11;.;1011;.;expt;10;14;71,42857143;above
LCVA;above;Fluent;below;54065;SSREFSS;3;SSREF;12;0;206;206;expt;10;14;71,42857143;above
LCVA;above;Fluent;below;54065;SSREFSS;3;SSREF;13;1;828;828;expt;10;14;71,42857143;above
LCVA;above;Fluent;below;54065;SSREFSS;3;SSREF;14;1;229;229;expt;10;14;71,42857143;above
LCVA;above;Fluent;below;54065;SSREFSS;3;SSREF;15;1;442;442;expt;10;14;71,42857143;above
LCVA;above;Fluent;below;54065;SSREFSS;3;SSREF;16;0;671;671;expt;10;14;71,42857143;above
LCVA;above;Fluent;below;54065;SSREFSS;3;SSREF;17;1;879;879;expt;10;14;71,42857143;above
LCVA;above;Fluent;below;54065;SSREFSS;3;SSREF;18;1;286;286;expt;10;14;71,42857143;above
LCVA;above;Fluent;below;54065;SSREFSS;3;SSREF;19;0;13;13;expt;10;14;71,42857143;above
LCVA;above;Fluent;below;54065;SSREFSS;3;SSREF;20;1;2177;2177;expt;10;14;71,42857143;above
LCVA;above;Fluent;normal;54066;COCS;1;CO;1;1;431;431;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;COCS;1;CO;2;1;298;298;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;COCS;1;CO;3;1;216;216;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;COCS;1;CO;4;1;247;247;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;COCS;1;CO;5;1;217;217;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;COCS;1;CO;6;1;1053;1053;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;COCS;1;CO;7;1;322;322;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;COCS;1;CO;8;1;295;295;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;COCS;1;CO;9;1;893;893;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;COCS;1;CO;10;1;135;135;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;COCS;1;CO;11;1;83;83;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;COCS;1;CO;12;1;379;379;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;COCS;1;CO;13;1;236;236;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;COCS;1;CO;14;1;191;191;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;COCS;1;CO;15;1;172;172;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;COCS;1;CO;16;1;352;352;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;COCS;1;CO;17;1;321;321;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;COCS;1;CO;18;1;721;721;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;COCS;1;CO;19;1;186;186;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;COCS;1;CO;20;1;296;296;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;COCS;1;CS;1;1;181;181;base;20;20;100;above
LCVA;above;Fluent;normal;54066;COCS;1;CS;2;1;325;325;base;20;20;100;above
LCVA;above;Fluent;normal;54066;COCS;1;CS;3;1;182;182;base;20;20;100;above
LCVA;above;Fluent;normal;54066;COCS;1;CS;4;1;223;223;base;20;20;100;above
LCVA;above;Fluent;normal;54066;COCS;1;CS;5;1;277;277;base;20;20;100;above
LCVA;above;Fluent;normal;54066;COCS;1;CS;6;1;258;258;base;20;20;100;above
LCVA;above;Fluent;normal;54066;COCS;1;CS;7;1;322;322;base;20;20;100;above
LCVA;above;Fluent;normal;54066;COCS;1;CS;8;1;276;276;base;20;20;100;above
LCVA;above;Fluent;normal;54066;COCS;1;CS;9;1;293;293;base;20;20;100;above
LCVA;above;Fluent;normal;54066;COCS;1;CS;10;1;144;144;base;20;20;100;above
LCVA;above;Fluent;normal;54066;COCS;1;CS;11;1;83;83;base;20;20;100;above
LCVA;above;Fluent;normal;54066;COCS;1;CS;12;1;588;567,3936922;base;20;20;100;above
LCVA;above;Fluent;normal;54066;COCS;1;CS;13;1;213;213;base;20;20;100;above
LCVA;above;Fluent;normal;54066;COCS;1;CS;14;1;293;293;base;20;20;100;above
LCVA;above;Fluent;normal;54066;COCS;1;CS;15;1;296;296;base;20;20;100;above
LCVA;above;Fluent;normal;54066;COCS;1;CS;16;1;176;176;base;20;20;100;above
LCVA;above;Fluent;normal;54066;COCS;1;CS;17;1;199;199;base;20;20;100;above
LCVA;above;Fluent;normal;54066;COCS;1;CS;18;1;239;239;base;20;20;100;above
LCVA;above;Fluent;normal;54066;COCS;1;CS;19;1;262;262;base;20;20;100;above
LCVA;above;Fluent;normal;54066;COCS;1;CS;20;1;84;84;base;20;20;100;above
LCVA;above;Fluent;normal;54066;PRO3NP;1;3NP;1;1;329;329;base;20;20;100;above
LCVA;above;Fluent;normal;54066;PRO3NP;1;3NP;2;1;326;326;base;20;20;100;above
LCVA;above;Fluent;normal;54066;PRO3NP;1;3NP;3;1;346;346;base;20;20;100;above
LCVA;above;Fluent;normal;54066;PRO3NP;1;3NP;4;1;151;151;base;20;20;100;above
LCVA;above;Fluent;normal;54066;PRO3NP;1;3NP;5;1;369;369;base;20;20;100;above
LCVA;above;Fluent;normal;54066;PRO3NP;1;3NP;6;1;183;183;base;20;20;100;above
LCVA;above;Fluent;normal;54066;PRO3NP;1;3NP;7;1;271;271;base;20;20;100;above
LCVA;above;Fluent;normal;54066;PRO3NP;1;3NP;8;1;546;546;base;20;20;100;above
LCVA;above;Fluent;normal;54066;PRO3NP;1;3NP;9;1;311;311;base;20;20;100;above
LCVA;above;Fluent;normal;54066;PRO3NP;1;3NP;10;1;712;712;base;20;20;100;above
LCVA;above;Fluent;normal;54066;PRO3NP;1;3NP;11;1;249;249;base;20;20;100;above
LCVA;above;Fluent;normal;54066;PRO3NP;1;3NP;12;1;90;90;base;20;20;100;above
LCVA;above;Fluent;normal;54066;PRO3NP;1;3NP;13;1;343;343;base;20;20;100;above
LCVA;above;Fluent;normal;54066;PRO3NP;1;3NP;14;1;243;243;base;20;20;100;above
LCVA;above;Fluent;normal;54066;PRO3NP;1;3NP;15;1;386;386;base;20;20;100;above
LCVA;above;Fluent;normal;54066;PRO3NP;1;3NP;16;1;493;493;base;20;20;100;above
LCVA;above;Fluent;normal;54066;PRO3NP;1;3NP;17;1;269;269;base;20;20;100;above
LCVA;above;Fluent;normal;54066;PRO3NP;1;3NP;18;1;335;335;base;20;20;100;above
LCVA;above;Fluent;normal;54066;PRO3NP;1;3NP;19;1;263;263;base;20;20;100;above
LCVA;above;Fluent;normal;54066;PRO3NP;1;3NP;20;1;197;197;base;20;20;100;above
LCVA;above;Fluent;normal;54066;PRO3NP;1;PRO;1;1;669;669;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;PRO3NP;1;PRO;2;1;438;438;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;PRO3NP;1;PRO;3;0;462;462;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;PRO3NP;1;PRO;4;1;386;386;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;PRO3NP;1;PRO;5;1;277;277;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;PRO3NP;1;PRO;6;1;120;120;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;PRO3NP;1;PRO;7;1;265;265;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;PRO3NP;1;PRO;8;1;298;298;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;PRO3NP;1;PRO;9;1;288;288;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;PRO3NP;1;PRO;10;1;412;412;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;PRO3NP;1;PRO;11;1;283;283;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;PRO3NP;1;PRO;12;1;73;73;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;PRO3NP;1;PRO;13;1;401;401;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;PRO3NP;1;PRO;14;1;548;548;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;PRO3NP;1;PRO;15;1;362;362;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;PRO3NP;1;PRO;16;1;290;290;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;PRO3NP;1;PRO;17;1;362;362;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;PRO3NP;1;PRO;18;1;92;92;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;PRO3NP;1;PRO;19;1;256;256;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;PRO3NP;1;PRO;20;1;401;401;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;PvA;1;A;1;1;330;330;base;20;20;100;above
LCVA;above;Fluent;normal;54066;PvA;1;A;2;1;470;470;base;20;20;100;above
LCVA;above;Fluent;normal;54066;PvA;1;A;3;1;284;284;base;20;20;100;above
LCVA;above;Fluent;normal;54066;PvA;1;A;4;1;245;245;base;20;20;100;above
LCVA;above;Fluent;normal;54066;PvA;1;A;5;1;231;231;base;20;20;100;above
LCVA;above;Fluent;normal;54066;PvA;1;A;6;1;169;169;base;20;20;100;above
LCVA;above;Fluent;normal;54066;PvA;1;A;7;1;397;397;base;20;20;100;above
LCVA;above;Fluent;normal;54066;PvA;1;A;8;1;198;198;base;20;20;100;above
LCVA;above;Fluent;normal;54066;PvA;1;A;9;1;145;145;base;20;20;100;above
LCVA;above;Fluent;normal;54066;PvA;1;A;10;1;233;233;base;20;20;100;above
LCVA;above;Fluent;normal;54066;PvA;1;A;11;1;203;203;base;20;20;100;above
LCVA;above;Fluent;normal;54066;PvA;1;A;12;1;241;241;base;20;20;100;above
LCVA;above;Fluent;normal;54066;PvA;1;A;13;1;563;563;base;20;20;100;above
LCVA;above;Fluent;normal;54066;PvA;1;A;14;1;235;235;base;20;20;100;above
LCVA;above;Fluent;normal;54066;PvA;1;A;15;1;253;253;base;20;20;100;above
LCVA;above;Fluent;normal;54066;PvA;1;A;16;1;287;287;base;20;20;100;above
LCVA;above;Fluent;normal;54066;PvA;1;A;17;1;266;266;base;20;20;100;above
LCVA;above;Fluent;normal;54066;PvA;1;A;18;1;3292;2472,004844;base;20;20;100;above
LCVA;above;Fluent;normal;54066;PvA;1;A;19;1;250;250;base;20;20;100;above
LCVA;above;Fluent;normal;54066;PvA;1;A;20;1;259;259;base;20;20;100;above
LCVA;above;Fluent;normal;54066;PvA;1;P;1;1;309;309;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;PvA;1;P;2;0;440;440;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;PvA;1;P;3;1;1294;1150,610778;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;PvA;1;P;4;1;31;31;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;PvA;1;P;5;1;338;338;expt;19;20;95;above
