"grp" "aphgrp" "subj" "contr" "sent" "item" "seg" "acc" "rt" "senttype"
"98317" "EC" "EC" 24043 "SOSS" "SO" 6 "b" 1 992 "expt"
"98318" "EC" "EC" 24043 "SOSS" "SO" 6 "c" 1 804 "expt"
"98319" "EC" "EC" 24043 "SOSS" "SO" 6 "d" 1 678 "expt"
"98320" "EC" "EC" 24043 "SOSS" "SO" 6 "e" 1 775 "expt"
"98321" "EC" "EC" 24043 "SOSS" "SO" 6 "f" 1 0 "expt"
"98322" "EC" "EC" 24043 "SOSS" "SO" 7 "a" 1 1850 "expt"
"98323" "EC" "EC" 24043 "SOSS" "SO" 7 "b" 1 952 "expt"
"98324" "EC" "EC" 24043 "SOSS" "SO" 7 "c" 1 1886 "expt"
"98325" "EC" "EC" 24043 "SOSS" "SO" 7 "d" 1 1293 "expt"
"98326" "EC" "EC" 24043 "SOSS" "SO" 7 "e" 1 1049 "expt"
"98327" "EC" "EC" 24043 "SOSS" "SO" 7 "f" 1 0 "expt"
"98328" "EC" "EC" 24043 "SOSS" "SO" 8 "a" 1 668 "expt"
"98329" "EC" "EC" 24043 "SOSS" "SO" 8 "b" 1 784 "expt"
"98330" "EC" "EC" 24043 "SOSS" "SO" 8 "c" 1 956 "expt"
"98331" "EC" "EC" 24043 "SOSS" "SO" 8 "d" 1 1186 "expt"
"98332" "EC" "EC" 24043 "SOSS" "SO" 8 "e" 1 633 "expt"
"98333" "EC" "EC" 24043 "SOSS" "SO" 8 "f" 1 0 "expt"
"98334" "EC" "EC" 24043 "SOSS" "SO" 9 "a" 1 1712 "expt"
"98335" "EC" "EC" 24043 "SOSS" "SO" 9 "b" 1 936 "expt"
"98336" "EC" "EC" 24043 "SOSS" "SO" 9 "c" 1 1468 "expt"
"98337" "EC" "EC" 24043 "SOSS" "SO" 9 "d" 1 1151 "expt"
"98338" "EC" "EC" 24043 "SOSS" "SO" 9 "e" 1 1410 "expt"
"98339" "EC" "EC" 24043 "SOSS" "SO" 9 "f" 1 0 "expt"
"98340" "EC" "EC" 24043 "SOSS" "SO" 10 "a" 1 463 "expt"
"98341" "EC" "EC" 24043 "SOSS" "SO" 10 "b" 1 680 "expt"
"98342" "EC" "EC" 24043 "SOSS" "SO" 10 "c" 1 694 "expt"
"98343" "EC" "EC" 24043 "SOSS" "SO" 10 "d" 1 898 "expt"
"98344" "EC" "EC" 24043 "SOSS" "SO" 10 "e" 1 540 "expt"
"98345" "EC" "EC" 24043 "SOSS" "SO" 10 "f" 1 0 "expt"
"98346" "EC" "EC" 24043 "SOSS" "SO" 11 "a" 1 1597 "expt"
"98347" "EC" "EC" 24043 "SOSS" "SO" 11 "b" 1 747 "expt"
"98348" "EC" "EC" 24043 "SOSS" "SO" 11 "c" 1 1046 "expt"
"98349" "EC" "EC" 24043 "SOSS" "SO" 11 "d" 1 756 "expt"
"98350" "EC" "EC" 24043 "SOSS" "SO" 11 "e" 1 659 "expt"
"98351" "EC" "EC" 24043 "SOSS" "SO" 11 "f" 1 0 "expt"
"98352" "EC" "EC" 24043 "SOSS" "SO" 12 "a" 1 784 "expt"
"98353" "EC" "EC" 24043 "SOSS" "SO" 12 "b" 1 1000 "expt"
"98354" "EC" "EC" 24043 "SOSS" "SO" 12 "c" 1 588 "expt"
"98355" "EC" "EC" 24043 "SOSS" "SO" 12 "d" 1 851 "expt"
"98356" "EC" "EC" 24043 "SOSS" "SO" 12 "e" 1 788 "expt"
"98357" "EC" "EC" 24043 "SOSS" "SO" 12 "f" 1 0 "expt"
"98358" "EC" "EC" 24043 "SOSS" "SO" 13 "a" 1 548 "expt"
"98359" "EC" "EC" 24043 "SOSS" "SO" 13 "b" 1 1452 "expt"
"98360" "EC" "EC" 24043 "SOSS" "SO" 13 "c" 1 1924 "expt"
"98361" "EC" "EC" 24043 "SOSS" "SO" 13 "d" 1 940 "expt"
"98362" "EC" "EC" 24043 "SOSS" "SO" 13 "e" 1 770 "expt"
"98363" "EC" "EC" 24043 "SOSS" "SO" 13 "f" 1 0 "expt"
"98364" "EC" "EC" 24043 "SOSS" "SO" 14 "a" 1 360 "expt"
"98365" "EC" "EC" 24043 "SOSS" "SO" 14 "b" 1 736 "expt"
"98366" "EC" "EC" 24043 "SOSS" "SO" 14 "c" 1 1636 "expt"
"98367" "EC" "EC" 24043 "SOSS" "SO" 14 "d" 1 1380 "expt"
"98368" "EC" "EC" 24043 "SOSS" "SO" 14 "e" 1 834 "expt"
"98369" "EC" "EC" 24043 "SOSS" "SO" 14 "f" 1 0 "expt"
"98370" "EC" "EC" 24043 "SOSS" "SO" 15 "a" 1 356 "expt"
"98371" "EC" "EC" 24043 "SOSS" "SO" 15 "b" 1 940 "expt"
"98372" "EC" "EC" 24043 "SOSS" "SO" 15 "c" 1 2042 "expt"
"98373" "EC" "EC" 24043 "SOSS" "SO" 15 "d" 1 943 "expt"
"98374" "EC" "EC" 24043 "SOSS" "SO" 15 "e" 1 907 "expt"
"98375" "EC" "EC" 24043 "SOSS" "SO" 15 "f" 1 0 "expt"
"98376" "EC" "EC" 24043 "SOSS" "SO" 16 "a" 1 374 "expt"
"98377" "EC" "EC" 24043 "SOSS" "SO" 16 "b" 1 396 "expt"
"98378" "EC" "EC" 24043 "SOSS" "SO" 16 "c" 1 550 "expt"
"98379" "EC" "EC" 24043 "SOSS" "SO" 16 "d" 1 648 "expt"
"98380" "EC" "EC" 24043 "SOSS" "SO" 16 "e" 1 898 "expt"
"98381" "EC" "EC" 24043 "SOSS" "SO" 16 "f" 1 0 "expt"
"98382" "EC" "EC" 24043 "SOSS" "SO" 17 "a" 1 1554 "expt"
"98383" "EC" "EC" 24043 "SOSS" "SO" 17 "b" 1 1852 "expt"
"98384" "EC" "EC" 24043 "SOSS" "SO" 17 "c" 1 1504 "expt"
"98385" "EC" "EC" 24043 "SOSS" "SO" 17 "d" 1 1592 "expt"
"98386" "EC" "EC" 24043 "SOSS" "SO" 17 "e" 1 736 "expt"
"98387" "EC" "EC" 24043 "SOSS" "SO" 17 "f" 1 0 "expt"
"98388" "EC" "EC" 24043 "SOSS" "SO" 18 "a" 1 56 "expt"
"98389" "EC" "EC" 24043 "SOSS" "SO" 18 "b" 1 779 "expt"
"98390" "EC" "EC" 24043 "SOSS" "SO" 18 "c" 1 860 "expt"
"98391" "EC" "EC" 24043 "SOSS" "SO" 18 "d" 1 1590 "expt"
"98392" "EC" "EC" 24043 "SOSS" "SO" 18 "e" 1 626 "expt"
"98393" "EC" "EC" 24043 "SOSS" "SO" 18 "f" 1 0 "expt"
"98394" "EC" "EC" 24043 "SOSS" "SO" 19 "a" 1 1004 "expt"
"98395" "EC" "EC" 24043 "SOSS" "SO" 19 "b" 1 1884 "expt"
"98396" "EC" "EC" 24043 "SOSS" "SO" 19 "c" 1 1572 "expt"
"98397" "EC" "EC" 24043 "SOSS" "SO" 19 "d" 1 2948 "expt"
"98398" "EC" "EC" 24043 "SOSS" "SO" 19 "e" 1 976 "expt"
"98399" "EC" "EC" 24043 "SOSS" "SO" 19 "f" 1 0 "expt"
"98400" "EC" "EC" 24043 "SOSS" "SO" 20 "a" 1 455 "expt"
"98401" "EC" "EC" 24043 "SOSS" "SO" 20 "b" 1 742 "expt"
"98402" "EC" "EC" 24043 "SOSS" "SO" 20 "c" 1 1772 "expt"
"98403" "EC" "EC" 24043 "SOSS" "SO" 20 "d" 1 658 "expt"
"98404" "EC" "EC" 24043 "SOSS" "SO" 20 "e" 1 613 "expt"
"98405" "EC" "EC" 24043 "SOSS" "SO" 20 "f" 1 0 "expt"
"98406" "EC" "EC" 24043 "SOSS" "SS" 1 "a" 1 235 "base"
"98407" "EC" "EC" 24043 "SOSS" "SS" 1 "b" 1 690 "base"
"98408" "EC" "EC" 24043 "SOSS" "SS" 1 "c" 1 1295 "base"
"98409" "EC" "EC" 24043 "SOSS" "SS" 1 "d" 1 994 "base"
"98410" "EC" "EC" 24043 "SOSS" "SS" 1 "e" 1 1596 "base"
"98411" "EC" "EC" 24043 "SOSS" "SS" 1 "f" 1 0 "base"
"98412" "EC" "EC" 24043 "SOSS" "SS" 2 "a" 1 450 "base"
"98413" "EC" "EC" 24043 "SOSS" "SS" 2 "b" 1 680 "base"
"98414" "EC" "EC" 24043 "SOSS" "SS" 2 "c" 1 835 "base"
"98415" "EC" "EC" 24043 "SOSS" "SS" 2 "d" 1 782 "base"
"98416" "EC" "EC" 24043 "SOSS" "SS" 2 "e" 1 1204 "base"
"98417" "EC" "EC" 24043 "SOSS" "SS" 2 "f" 1 0 "base"
"98418" "EC" "EC" 24043 "SOSS" "SS" 3 "a" 1 859 "base"
"98419" "EC" "EC" 24043 "SOSS" "SS" 3 "b" 1 778 "base"
"98420" "EC" "EC" 24043 "SOSS" "SS" 3 "c" 1 602 "base"
"98421" "EC" "EC" 24043 "SOSS" "SS" 3 "d" 1 427 "base"
"98422" "EC" "EC" 24043 "SOSS" "SS" 3 "e" 1 966 "base"
"98423" "EC" "EC" 24043 "SOSS" "SS" 3 "f" 1 0 "base"
"98424" "EC" "EC" 24043 "SOSS" "SS" 4 "a" 1 659 "base"
"98425" "EC" "EC" 24043 "SOSS" "SS" 4 "b" 1 502 "base"
"98426" "EC" "EC" 24043 "SOSS" "SS" 4 "c" 1 626 "base"
"98427" "EC" "EC" 24043 "SOSS" "SS" 4 "d" 1 628 "base"
"98428" "EC" "EC" 24043 "SOSS" "SS" 4 "e" 1 522 "base"
"98429" "EC" "EC" 24043 "SOSS" "SS" 4 "f" 1 0 "base"
"98430" "EC" "EC" 24043 "SOSS" "SS" 5 "a" 1 308 "base"
"98431" "EC" "EC" 24043 "SOSS" "SS" 5 "b" 1 908 "base"
"98432" "EC" "EC" 24043 "SOSS" "SS" 5 "c" 1 946 "base"
"98433" "EC" "EC" 24043 "SOSS" "SS" 5 "d" 1 1125 "base"
"98434" "EC" "EC" 24043 "SOSS" "SS" 5 "e" 1 838 "base"
"98435" "EC" "EC" 24043 "SOSS" "SS" 5 "f" 1 0 "base"
"98436" "EC" "EC" 24043 "SOSS" "SS" 6 "a" 1 536 "base"
"98437" "EC" "EC" 24043 "SOSS" "SS" 6 "b" 1 614 "base"
"98438" "EC" "EC" 24043 "SOSS" "SS" 6 "c" 1 970 "base"
"98439" "EC" "EC" 24043 "SOSS" "SS" 6 "d" 1 664 "base"
"98440" "EC" "EC" 24043 "SOSS" "SS" 6 "e" 1 1514 "base"
"98441" "EC" "EC" 24043 "SOSS" "SS" 6 "f" 1 0 "base"
"98442" "EC" "EC" 24043 "SOSS" "SS" 7 "a" 1 824 "base"
"98443" "EC" "EC" 24043 "SOSS" "SS" 7 "b" 1 909 "base"
"98444" "EC" "EC" 24043 "SOSS" "SS" 7 "c" 1 780 "base"
"98445" "EC" "EC" 24043 "SOSS" "SS" 7 "d" 1 842 "base"
"98446" "EC" "EC" 24043 "SOSS" "SS" 7 "e" 1 1060 "base"
"98447" "EC" "EC" 24043 "SOSS" "SS" 7 "f" 1 0 "base"
"98448" "EC" "EC" 24043 "SOSS" "SS" 8 "a" 1 1162 "base"
"98449" "EC" "EC" 24043 "SOSS" "SS" 8 "b" 1 510 "base"
"98450" "EC" "EC" 24043 "SOSS" "SS" 8 "c" 1 562 "base"
"98451" "EC" "EC" 24043 "SOSS" "SS" 8 "d" 1 608 "base"
"98452" "EC" "EC" 24043 "SOSS" "SS" 8 "e" 1 732 "base"
"98453" "EC" "EC" 24043 "SOSS" "SS" 8 "f" 1 0 "base"
"98454" "EC" "EC" 24043 "SOSS" "SS" 9 "a" 1 913 "base"
"98455" "EC" "EC" 24043 "SOSS" "SS" 9 "b" 1 2030 "base"
"98456" "EC" "EC" 24043 "SOSS" "SS" 9 "c" 1 1064 "base"
"98457" "EC" "EC" 24043 "SOSS" "SS" 9 "d" 1 910 "base"
"98458" "EC" "EC" 24043 "SOSS" "SS" 9 "e" 1 1169 "base"
"98459" "EC" "EC" 24043 "SOSS" "SS" 9 "f" 1 0 "base"
"98460" "EC" "EC" 24043 "SOSS" "SS" 10 "a" 1 493 "base"
"98461" "EC" "EC" 24043 "SOSS" "SS" 10 "b" 1 517 "base"
"98462" "EC" "EC" 24043 "SOSS" "SS" 10 "c" 1 890 "base"
"98463" "EC" "EC" 24043 "SOSS" "SS" 10 "d" 1 685 "base"
"98464" "EC" "EC" 24043 "SOSS" "SS" 10 "e" 1 618 "base"
"98465" "EC" "EC" 24043 "SOSS" "SS" 10 "f" 1 0 "base"
"98466" "EC" "EC" 24043 "SOSS" "SS" 11 "a" 1 2392 "base"
"98467" "EC" "EC" 24043 "SOSS" "SS" 11 "b" 1 948 "base"
"98468" "EC" "EC" 24043 "SOSS" "SS" 11 "c" 1 750 "base"
"98469" "EC" "EC" 24043 "SOSS" "SS" 11 "d" 1 810 "base"
"98470" "EC" "EC" 24043 "SOSS" "SS" 11 "e" 1 784 "base"
"98471" "EC" "EC" 24043 "SOSS" "SS" 11 "f" 1 0 "base"
"98472" "EC" "EC" 24043 "SOSS" "SS" 12 "a" 1 600 "base"
"98473" "EC" "EC" 24043 "SOSS" "SS" 12 "b" 1 624 "base"
"98474" "EC" "EC" 24043 "SOSS" "SS" 12 "c" 1 372 "base"
"98475" "EC" "EC" 24043 "SOSS" "SS" 12 "d" 1 511 "base"
"98476" "EC" "EC" 24043 "SOSS" "SS" 12 "e" 1 578 "base"
"98477" "EC" "EC" 24043 "SOSS" "SS" 12 "f" 1 0 "base"
"98478" "EC" "EC" 24043 "SOSS" "SS" 13 "a" 1 653 "base"
"98479" "EC" "EC" 24043 "SOSS" "SS" 13 "b" 1 708 "base"
"98480" "EC" "EC" 24043 "SOSS" "SS" 13 "c" 1 848 "base"
"98481" "EC" "EC" 24043 "SOSS" "SS" 13 "d" 1 755 "base"
"98482" "EC" "EC" 24043 "SOSS" "SS" 13 "e" 1 820 "base"
"98483" "EC" "EC" 24043 "SOSS" "SS" 13 "f" 1 0 "base"
"98484" "EC" "EC" 24043 "SOSS" "SS" 14 "a" 1 587 "base"
"98485" "EC" "EC" 24043 "SOSS" "SS" 14 "b" 1 642 "base"
"98486" "EC" "EC" 24043 "SOSS" "SS" 14 "c" 1 838 "base"
"98487" "EC" "EC" 24043 "SOSS" "SS" 14 "d" 1 668 "base"
"98488" "EC" "EC" 24043 "SOSS" "SS" 14 "e" 1 691 "base"
"98489" "EC" "EC" 24043 "SOSS" "SS" 14 "f" 1 0 "base"
"98490" "EC" "EC" 24043 "SOSS" "SS" 15 "a" 1 3 "base"
"98491" "EC" "EC" 24043 "SOSS" "SS" 15 "b" 1 734 "base"
"98492" "EC" "EC" 24043 "SOSS" "SS" 15 "c" 1 962 "base"
"98493" "EC" "EC" 24043 "SOSS" "SS" 15 "d" 1 522 "base"
"98494" "EC" "EC" 24043 "SOSS" "SS" 15 "e" 1 906 "base"
"98495" "EC" "EC" 24043 "SOSS" "SS" 15 "f" 1 0 "base"
"98496" "EC" "EC" 24043 "SOSS" "SS" 16 "a" 1 532 "base"
"98497" "EC" "EC" 24043 "SOSS" "SS" 16 "b" 1 380 "base"
"98498" "EC" "EC" 24043 "SOSS" "SS" 16 "c" 1 226 "base"
"98499" "EC" "EC" 24043 "SOSS" "SS" 16 "d" 1 584 "base"
"98500" "EC" "EC" 24043 "SOSS" "SS" 16 "e" 1 528 "base"
"98501" "EC" "EC" 24043 "SOSS" "SS" 16 "f" 1 0 "base"
"98502" "EC" "EC" 24043 "SOSS" "SS" 17 "a" 1 1025 "base"
"98503" "EC" "EC" 24043 "SOSS" "SS" 17 "b" 1 1363 "base"
"98504" "EC" "EC" 24043 "SOSS" "SS" 17 "c" 1 992 "base"
"98505" "EC" "EC" 24043 "SOSS" "SS" 17 "d" 1 1120 "base"
"98506" "EC" "EC" 24043 "SOSS" "SS" 17 "e" 1 853 "base"
"98507" "EC" "EC" 24043 "SOSS" "SS" 17 "f" 1 0 "base"
"98508" "EC" "EC" 24043 "SOSS" "SS" 18 "a" 1 439 "base"
"98509" "EC" "EC" 24043 "SOSS" "SS" 18 "b" 1 1278 "base"
"98510" "EC" "EC" 24043 "SOSS" "SS" 18 "c" 1 698 "base"
"98511" "EC" "EC" 24043 "SOSS" "SS" 18 "d" 1 796 "base"
"98512" "EC" "EC" 24043 "SOSS" "SS" 18 "e" 1 556 "base"
"98513" "EC" "EC" 24043 "SOSS" "SS" 18 "f" 1 0 "base"
"98514" "EC" "EC" 24043 "SOSS" "SS" 19 "a" 1 321 "base"
"98515" "EC" "EC" 24043 "SOSS" "SS" 19 "b" 1 630 "base"
"98516" "EC" "EC" 24043 "SOSS" "SS" 19 "c" 1 598 "base"
"98517" "EC" "EC" 24043 "SOSS" "SS" 19 "d" 1 891 "base"
"98518" "EC" "EC" 24043 "SOSS" "SS" 19 "e" 1 773 "base"
"98519" "EC" "EC" 24043 "SOSS" "SS" 19 "f" 1 0 "base"
"98520" "EC" "EC" 24043 "SOSS" "SS" 20 "a" 1 567 "base"
"98521" "EC" "EC" 24043 "SOSS" "SS" 20 "b" 1 669 "base"
"98522" "EC" "EC" 24043 "SOSS" "SS" 20 "c" 1 1086 "base"
"98523" "EC" "EC" 24043 "SOSS" "SS" 20 "d" 1 1506 "base"
"98524" "EC" "EC" 24043 "SOSS" "SS" 20 "e" 1 839 "base"
"98525" "EC" "EC" 24043 "SOSS" "SS" 20 "f" 1 0 "base"
"100607" "EC" "EC" 24044 "SOSS" "SO" 1 "a" 1 542 "expt"
"100608" "EC" "EC" 24044 "SOSS" "SO" 1 "b" 1 198 "expt"
"100609" "EC" "EC" 24044 "SOSS" "SO" 1 "c" 1 76 "expt"
"100610" "EC" "EC" 24044 "SOSS" "SO" 1 "d" 1 192 "expt"
"100611" "EC" "EC" 24044 "SOSS" "SO" 1 "e" 1 166 "expt"
"100612" "EC" "EC" 24044 "SOSS" "SO" 1 "f" 1 0 "expt"
"100613" "EC" "EC" 24044 "SOSS" "SO" 2 "a" 1 64 "expt"
"100614" "EC" "EC" 24044 "SOSS" "SO" 2 "b" 1 246 "expt"
"100615" "EC" "EC" 24044 "SOSS" "SO" 2 "c" 1 464 "expt"
"100616" "EC" "EC" 24044 "SOSS" "SO" 2 "d" 1 223 "expt"
"100617" "EC" "EC" 24044 "SOSS" "SO" 2 "e" 1 680 "expt"
"100618" "EC" "EC" 24044 "SOSS" "SO" 2 "f" 1 0 "expt"
"100619" "EC" "EC" 24044 "SOSS" "SO" 3 "a" 1 1218 "expt"
"100620" "EC" "EC" 24044 "SOSS" "SO" 3 "b" 1 108 "expt"
"100621" "EC" "EC" 24044 "SOSS" "SO" 3 "c" 1 253 "expt"
"100622" "EC" "EC" 24044 "SOSS" "SO" 3 "d" 1 146 "expt"
"100623" "EC" "EC" 24044 "SOSS" "SO" 3 "e" 1 1221 "expt"
"100624" "EC" "EC" 24044 "SOSS" "SO" 3 "f" 1 0 "expt"
"100625" "EC" "EC" 24044 "SOSS" "SO" 4 "a" 1 417 "expt"
"100626" "EC" "EC" 24044 "SOSS" "SO" 4 "b" 1 511 "expt"
"100627" "EC" "EC" 24044 "SOSS" "SO" 4 "c" 1 229 "expt"
"100628" "EC" "EC" 24044 "SOSS" "SO" 4 "d" 1 84 "expt"
"100629" "EC" "EC" 24044 "SOSS" "SO" 4 "e" 1 42 "expt"
"100630" "EC" "EC" 24044 "SOSS" "SO" 4 "f" 1 0 "expt"
"100631" "EC" "EC" 24044 "SOSS" "SO" 6 "a" 1 1937 "expt"
"100632" "EC" "EC" 24044 "SOSS" "SO" 6 "b" 1 143 "expt"
"100633" "EC" "EC" 24044 "SOSS" "SO" 6 "c" 1 124 "expt"
"100634" "EC" "EC" 24044 "SOSS" "SO" 6 "d" 1 526 "expt"
"100635" "EC" "EC" 24044 "SOSS" "SO" 6 "e" 1 430 "expt"
"100636" "EC" "EC" 24044 "SOSS" "SO" 6 "f" 1 0 "expt"
"100637" "EC" "EC" 24044 "SOSS" "SO" 7 "a" 1 2878 "expt"
"100638" "EC" "EC" 24044 "SOSS" "SO" 7 "b" 1 88 "expt"
"100639" "EC" "EC" 24044 "SOSS" "SO" 7 "c" 1 45 "expt"
"100640" "EC" "EC" 24044 "SOSS" "SO" 7 "d" 1 341 "expt"
"100641" "EC" "EC" 24044 "SOSS" "SO" 7 "e" 1 241 "expt"
"100642" "EC" "EC" 24044 "SOSS" "SO" 7 "f" 1 0 "expt"
"100643" "EC" "EC" 24044 "SOSS" "SO" 8 "a" 1 746 "expt"
"100644" "EC" "EC" 24044 "SOSS" "SO" 8 "b" 1 111 "expt"
"100645" "EC" "EC" 24044 "SOSS" "SO" 8 "c" 1 147 "expt"
"100646" "EC" "EC" 24044 "SOSS" "SO" 8 "d" 1 394 "expt"
"100647" "EC" "EC" 24044 "SOSS" "SO" 8 "e" 1 840 "expt"
"100648" "EC" "EC" 24044 "SOSS" "SO" 8 "f" 1 0 "expt"
"100649" "EC" "EC" 24044 "SOSS" "SO" 9 "a" 1 2100 "expt"
"100650" "EC" "EC" 24044 "SOSS" "SO" 9 "b" 1 232 "expt"
"100651" "EC" "EC" 24044 "SOSS" "SO" 9 "c" 1 285 "expt"
"100652" "EC" "EC" 24044 "SOSS" "SO" 9 "d" 1 41 "expt"
"100653" "EC" "EC" 24044 "SOSS" "SO" 9 "e" 1 67 "expt"
"100654" "EC" "EC" 24044 "SOSS" "SO" 9 "f" 1 0 "expt"
"100655" "EC" "EC" 24044 "SOSS" "SO" 10 "a" 1 390 "expt"
"100656" "EC" "EC" 24044 "SOSS" "SO" 10 "b" 1 176 "expt"
"100657" "EC" "EC" 24044 "SOSS" "SO" 10 "c" 1 181 "expt"
"100658" "EC" "EC" 24044 "SOSS" "SO" 10 "d" 1 249 "expt"
"100659" "EC" "EC" 24044 "SOSS" "SO" 10 "e" 1 317 "expt"
"100660" "EC" "EC" 24044 "SOSS" "SO" 10 "f" 1 0 "expt"
"100661" "EC" "EC" 24044 "SOSS" "SO" 11 "a" 1 615 "expt"
"100662" "EC" "EC" 24044 "SOSS" "SO" 11 "b" 1 13 "expt"
"100663" "EC" "EC" 24044 "SOSS" "SO" 11 "c" 1 117 "expt"
"100664" "EC" "EC" 24044 "SOSS" "SO" 11 "d" 1 60 "expt"
"100665" "EC" "EC" 24044 "SOSS" "SO" 11 "e" 1 3 "expt"
"100666" "EC" "EC" 24044 "SOSS" "SO" 11 "f" 1 0 "expt"
"100667" "EC" "EC" 24044 "SOSS" "SO" 12 "a" 1 1011 "expt"
"100668" "EC" "EC" 24044 "SOSS" "SO" 12 "b" 1 48 "expt"
"100669" "EC" "EC" 24044 "SOSS" "SO" 12 "c" 1 1182 "expt"
"100670" "EC" "EC" 24044 "SOSS" "SO" 12 "d" 1 25 "expt"
"100671" "EC" "EC" 24044 "SOSS" "SO" 12 "e" 1 91 "expt"
"100672" "EC" "EC" 24044 "SOSS" "SO" 12 "f" 1 755 "expt"
"100673" "EC" "EC" 24044 "SOSS" "SO" 13 "a" 1 405 "expt"
"100674" "EC" "EC" 24044 "SOSS" "SO" 13 "b" 1 70 "expt"
"100675" "EC" "EC" 24044 "SOSS" "SO" 13 "c" 1 2037 "expt"
"100676" "EC" "EC" 24044 "SOSS" "SO" 13 "d" 1 212 "expt"
"100677" "EC" "EC" 24044 "SOSS" "SO" 13 "e" 1 114 "expt"
"100678" "EC" "EC" 24044 "SOSS" "SO" 13 "f" 1 0 "expt"
"100679" "EC" "EC" 24044 "SOSS" "SO" 14 "a" 1 596 "expt"
"100680" "EC" "EC" 24044 "SOSS" "SO" 14 "b" 1 208 "expt"
"100681" "EC" "EC" 24044 "SOSS" "SO" 14 "c" 1 788 "expt"
"100682" "EC" "EC" 24044 "SOSS" "SO" 14 "d" 1 3 "expt"
"100683" "EC" "EC" 24044 "SOSS" "SO" 14 "e" 1 658 "expt"
"100684" "EC" "EC" 24044 "SOSS" "SO" 14 "f" 1 0 "expt"
"100685" "EC" "EC" 24044 "SOSS" "SO" 15 "a" 1 267 "expt"
"100686" "EC" "EC" 24044 "SOSS" "SO" 15 "b" 1 68 "expt"
"100687" "EC" "EC" 24044 "SOSS" "SO" 15 "c" 1 419 "expt"
"100688" "EC" "EC" 24044 "SOSS" "SO" 15 "d" 1 126 "expt"
"100689" "EC" "EC" 24044 "SOSS" "SO" 15 "e" 1 10 "expt"
"100690" "EC" "EC" 24044 "SOSS" "SO" 15 "f" 1 0 "expt"
"100691" "EC" "EC" 24044 "SOSS" "SO" 16 "a" 1 886 "expt"
"100692" "EC" "EC" 24044 "SOSS" "SO" 16 "b" 1 107 "expt"
"100693" "EC" "EC" 24044 "SOSS" "SO" 16 "c" 1 782 "expt"
"100694" "EC" "EC" 24044 "SOSS" "SO" 16 "d" 1 200 "expt"
"100695" "EC" "EC" 24044 "SOSS" "SO" 16 "e" 1 138 "expt"
"100696" "EC" "EC" 24044 "SOSS" "SO" 16 "f" 1 0 "expt"
"100697" "EC" "EC" 24044 "SOSS" "SO" 17 "a" 1 388 "expt"
"100698" "EC" "EC" 24044 "SOSS" "SO" 17 "b" 1 60 "expt"
"100699" "EC" "EC" 24044 "SOSS" "SO" 17 "c" 1 1296 "expt"
"100700" "EC" "EC" 24044 "SOSS" "SO" 17 "d" 1 160 "expt"
"100701" "EC" "EC" 24044 "SOSS" "SO" 17 "e" 1 168 "expt"
"100702" "EC" "EC" 24044 "SOSS" "SO" 17 "f" 1 0 "expt"
"100703" "EC" "EC" 24044 "SOSS" "SO" 18 "a" 1 1222 "expt"
"100704" "EC" "EC" 24044 "SOSS" "SO" 18 "b" 1 89 "expt"
"100705" "EC" "EC" 24044 "SOSS" "SO" 18 "c" 1 205 "expt"
"100706" "EC" "EC" 24044 "SOSS" "SO" 18 "d" 1 526 "expt"
"100707" "EC" "EC" 24044 "SOSS" "SO" 18 "e" 1 130 "expt"
"100708" "EC" "EC" 24044 "SOSS" "SO" 18 "f" 1 0 "expt"
"100709" "EC" "EC" 24044 "SOSS" "SO" 19 "a" 1 1464 "expt"
"100710" "EC" "EC" 24044 "SOSS" "SO" 19 "b" 1 12 "expt"
"100711" "EC" "EC" 24044 "SOSS" "SO" 19 "c" 1 1139 "expt"
"100712" "EC" "EC" 24044 "SOSS" "SO" 19 "d" 1 220 "expt"
"100713" "EC" "EC" 24044 "SOSS" "SO" 19 "e" 1 104 "expt"
"100714" "EC" "EC" 24044 "SOSS" "SO" 19 "f" 1 0 "expt"
"100715" "EC" "EC" 24044 "SOSS" "SO" 20 "a" 0 345 "expt"
"100716" "EC" "EC" 24044 "SOSS" "SO" 20 "b" 0 125 "expt"
"100717" "EC" "EC" 24044 "SOSS" "SO" 20 "c" 0 556 "expt"
"100718" "EC" "EC" 24044 "SOSS" "SO" 20 "d" 0 1227 "expt"
"100719" "EC" "EC" 24044 "SOSS" "SO" 20 "e" 0 2851 "expt"
"100720" "EC" "EC" 24044 "SOSS" "SO" 20 "f" 0 0 "expt"
"100721" "EC" "EC" 24044 "SOSS" "SS" 1 "a" 1 1031 "base"
"100722" "EC" "EC" 24044 "SOSS" "SS" 1 "b" 1 18 "base"
"100723" "EC" "EC" 24044 "SOSS" "SS" 1 "c" 1 6 "base"
"100724" "EC" "EC" 24044 "SOSS" "SS" 1 "d" 1 250 "base"
"100725" "EC" "EC" 24044 "SOSS" "SS" 1 "e" 1 44 "base"
"100726" "EC" "EC" 24044 "SOSS" "SS" 1 "f" 1 0 "base"
"100727" "EC" "EC" 24044 "SOSS" "SS" 2 "a" 1 2740 "base"
"100728" "EC" "EC" 24044 "SOSS" "SS" 2 "b" 1 24 "base"
"100729" "EC" "EC" 24044 "SOSS" "SS" 2 "c" 1 329 "base"
"100730" "EC" "EC" 24044 "SOSS" "SS" 2 "d" 1 1623 "base"
